DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,State,Region,Division,Provider Zip Code,Hospital Referral Region Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
684 - RENAL FAILURE W/O CC/MCC,440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,Tennessee,South,East South Central,37923,TN - Knoxville,14,8673.14,3585.0,2619.28
684 - RENAL FAILURE W/O CC/MCC,440185,SKYRIDGE MEDICAL CENTER,2305 CHAMBLISS AVE NW,CLEVELAND,TN,Tennessee,South,East South Central,37311,TN - Chattanooga,14,19489.64,3622.64,2978.07
684 - RENAL FAILURE W/O CC/MCC,440193,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,LEBANON,TN,Tennessee,South,East South Central,37087,TN - Nashville,11,10859.36,4027.9,3004.63
684 - RENAL FAILURE W/O CC/MCC,450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,Texas,South,West South Central,78028,TX - San Antonio,13,10988.46,3875.0,3098.69
684 - RENAL FAILURE W/O CC/MCC,450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,Texas,South,West South Central,76301,TX - Wichita Falls,18,20730.66,4236.22,3422.22
684 - RENAL FAILURE W/O CC/MCC,450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,Texas,South,West South Central,77802,TX - Bryan,14,23371.07,4111.0,3387.85
684 - RENAL FAILURE W/O CC/MCC,450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5201 HARRY HINES BLVD,DALLAS,TX,Texas,South,West South Central,75235,TX - Dallas,13,18505.23,7220.3,6356.92
684 - RENAL FAILURE W/O CC/MCC,450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,Texas,South,West South Central,75246,TX - Dallas,18,14364.16,5239.11,3724.83
684 - RENAL FAILURE W/O CC/MCC,450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,Texas,South,West South Central,77901,TX - Victoria,18,15182.5,3375.5,2496.83
684 - RENAL FAILURE W/O CC/MCC,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,Texas,South,West South Central,78550,TX - Harlingen,18,17213.05,4716.88,3964.0
684 - RENAL FAILURE W/O CC/MCC,450034,CHRISTUS HOSPITAL,2830 CALDER AVENUE,BEAUMONT,TX,Texas,South,West South Central,77702,TX - Beaumont,24,20620.08,3629.75,2783.41
684 - RENAL FAILURE W/O CC/MCC,450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,Texas,South,West South Central,77002,TX - Houston,11,22439.09,5742.09,4461.54
684 - RENAL FAILURE W/O CC/MCC,450037,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,LONGVIEW,TX,Texas,South,West South Central,75601,TX - Longview,25,17326.0,3833.4,2848.76
684 - RENAL FAILURE W/O CC/MCC,450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,Texas,South,West South Central,76104,TX - Fort Worth,13,25638.84,6284.84,4594.07
684 - RENAL FAILURE W/O CC/MCC,450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,Texas,South,West South Central,79410,TX - Lubbock,17,34335.52,4109.7,2845.7
684 - RENAL FAILURE W/O CC/MCC,450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,Texas,South,West South Central,76712,TX - Waco,29,10933.03,3471.96,2620.93
684 - RENAL FAILURE W/O CC/MCC,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,Texas,South,West South Central,75390,TX - Dallas,11,12193.0,4799.27,3978.9
684 - RENAL FAILURE W/O CC/MCC,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,Texas,South,West South Central,78404,TX - Corpus Christi,32,24482.28,4248.96,3045.46
684 - RENAL FAILURE W/O CC/MCC,450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,Texas,South,West South Central,75203,TX - Dallas,23,16855.08,5623.91,4910.26
684 - RENAL FAILURE W/O CC/MCC,450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,Texas,South,West South Central,78705,TX - Austin,17,23453.29,3762.64,2841.7
684 - RENAL FAILURE W/O CC/MCC,450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,Texas,South,West South Central,78205,TX - San Antonio,42,19853.26,4194.8,3041.16
684 - RENAL FAILURE W/O CC/MCC,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,Texas,South,West South Central,77566,TX - Houston,12,13834.75,3993.0,3152.0
684 - RENAL FAILURE W/O CC/MCC,450083,EAST TEXAS MEDICAL CENTER,1000 SOUTH BECKHAM STREET,TYLER,TX,Texas,South,West South Central,75701,TX - Tyler,16,38749.81,4128.25,3229.43
684 - RENAL FAILURE W/O CC/MCC,450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,Texas,South,West South Central,78852,TX - San Antonio,16,14776.18,4608.06,2354.06
684 - RENAL FAILURE W/O CC/MCC,450097,BAYSHORE MEDICAL CENTER,4000 SPENCER HWY,PASADENA,TX,Texas,South,West South Central,77504,TX - Houston,15,29579.6,4306.4,3556.0
684 - RENAL FAILURE W/O CC/MCC,450101,HILLCREST BAPTIST MEDICAL CENTER,100 HILLCREST MEDICAL BLVD,WACO,TX,Texas,South,West South Central,76712,TX - Waco,13,13416.3,4268.15,3397.38
684 - RENAL FAILURE W/O CC/MCC,450102,MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,Texas,South,West South Central,75701,TX - Tyler,22,20316.86,3637.18,2467.72
684 - RENAL FAILURE W/O CC/MCC,450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,Texas,South,West South Central,79902,TX - El Paso,19,39904.26,4536.21,3824.63
684 - RENAL FAILURE W/O CC/MCC,450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,Texas,South,West South Central,78539,TX - McAllen,26,27197.92,5262.57,4279.46
684 - RENAL FAILURE W/O CC/MCC,450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,Texas,South,West South Central,78596,TX - Harlingen,12,11843.33,4644.0,3986.33
684 - RENAL FAILURE W/O CC/MCC,450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,Texas,South,West South Central,79761,TX - Odessa,33,16045.87,4549.84,3798.09
684 - RENAL FAILURE W/O CC/MCC,450133,MIDLAND MEMORIAL HOSPITAL,2200 WEST ILLINOIS AVE,MIDLAND,TX,Texas,South,West South Central,79701,TX - Odessa,16,10805.5,4007.31,3054.18
684 - RENAL FAILURE W/O CC/MCC,450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,Texas,South,West South Central,76104,TX - Fort Worth,37,18727.05,4354.62,3364.1
684 - RENAL FAILURE W/O CC/MCC,450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,1905 HWY 97 EAST,JOURDANTON,TX,Texas,South,West South Central,78026,TX - San Antonio,16,18469.31,4080.81,3308.56
684 - RENAL FAILURE W/O CC/MCC,450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,Texas,South,West South Central,78572,TX - McAllen,11,18209.36,5168.27,4245.81
684 - RENAL FAILURE W/O CC/MCC,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,Texas,South,West South Central,77008,TX - Houston,40,15564.02,4622.22,3389.55
684 - RENAL FAILURE W/O CC/MCC,450193,ST LUKES EPISCOPAL HOSPITAL,6720 BERTNER,HOUSTON,TX,Texas,South,West South Central,77030,TX - Houston,22,20741.0,4439.45,3674.9
684 - RENAL FAILURE W/O CC/MCC,450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,Texas,South,West South Central,75901,TX - Houston,12,21892.83,3546.41,2697.41
684 - RENAL FAILURE W/O CC/MCC,450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,Texas,South,West South Central,77304,TX - Houston,22,28166.77,4924.72,2820.36
684 - RENAL FAILURE W/O CC/MCC,450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,Texas,South,West South Central,79601,TX - Abilene,19,14656.84,3992.42,2749.52
684 - RENAL FAILURE W/O CC/MCC,450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,1600 WALLACE BLVD,AMARILLO,TX,Texas,South,West South Central,79106,TX - Amarillo,21,15000.57,3552.33,2637.47
684 - RENAL FAILURE W/O CC/MCC,450237,CHRISTUS SANTA ROSA HOSPITAL,333 N SANTA ROSA STREET,SAN ANTONIO,TX,Texas,South,West South Central,78207,TX - San Antonio,25,18028.08,5725.32,5051.24
684 - RENAL FAILURE W/O CC/MCC,450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,Texas,South,West South Central,76234,TX - Dallas,12,15922.5,3730.5,2698.16
684 - RENAL FAILURE W/O CC/MCC,450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,Texas,South,West South Central,75020,TX - Dallas,18,18656.16,4190.72,3272.72
684 - RENAL FAILURE W/O CC/MCC,450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,Texas,South,West South Central,77701,TX - Beaumont,41,14734.21,3931.8,3108.97
684 - RENAL FAILURE W/O CC/MCC,450358,"METHODIST HOSPITAL,THE",6565 FANNIN,HOUSTON,TX,Texas,South,West South Central,77030,TX - Houston,14,20557.35,4683.35,3793.92
684 - RENAL FAILURE W/O CC/MCC,450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,1405 W JEFFERSON ST,WAXAHACHIE,TX,Texas,South,West South Central,75165,TX - Dallas,15,13290.2,4449.2,2449.2
684 - RENAL FAILURE W/O CC/MCC,450388,METHODIST HOSPITAL,7700 FLOYD CURL DR,SAN ANTONIO,TX,Texas,South,West South Central,78229,TX - San Antonio,77,21431.67,4220.41,3330.28
684 - RENAL FAILURE W/O CC/MCC,450431,ST DAVIDS MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,Texas,South,West South Central,78705,TX - Austin,26,16511.23,4678.0,3855.69
684 - RENAL FAILURE W/O CC/MCC,450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,Texas,South,West South Central,75231,TX - Dallas,24,19818.75,4206.25,3506.75
684 - RENAL FAILURE W/O CC/MCC,450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,Texas,South,West South Central,76903,TX - San Angelo,13,10868.3,3710.53,2765.0
684 - RENAL FAILURE W/O CC/MCC,450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,HOUSTON,TX,Texas,South,West South Central,77024,TX - Houston,28,14808.78,3844.14,2923.42
684 - RENAL FAILURE W/O CC/MCC,450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,Texas,South,West South Central,77598,TX - Houston,26,27685.42,3931.3,3063.0
684 - RENAL FAILURE W/O CC/MCC,450638,HOUSTON NORTHWEST MEDICAL CENTER,710 FM 1960 WEST,HOUSTON,TX,Texas,South,West South Central,77090,TX - Houston,12,23027.41,5543.66,3074.16
684 - RENAL FAILURE W/O CC/MCC,450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,HOUSTON,TX,Texas,South,West South Central,77082,TX - Houston,12,20428.91,4649.25,3682.91
684 - RENAL FAILURE W/O CC/MCC,450647,MEDICAL CITY DALLAS HOSPITAL,7777 FOREST LANE,DALLAS,TX,Texas,South,West South Central,75230,TX - Dallas,15,26653.8,4352.33,2920.73
684 - RENAL FAILURE W/O CC/MCC,450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,TX,Texas,South,West South Central,76104,TX - Fort Worth,18,29587.77,4165.0,3286.33
684 - RENAL FAILURE W/O CC/MCC,450675,MEDICAL CENTER OF ARLINGTON,3301 MATLOCK ROAD,ARLINGTON,TX,Texas,South,West South Central,76015,TX - Fort Worth,11,25026.18,4276.81,3253.54
684 - RENAL FAILURE W/O CC/MCC,450678,DOCTORS HOSPITAL,9440 POPPY DR,DALLAS,TX,Texas,South,West South Central,75218,TX - Dallas,11,39345.54,3826.54,3209.09
684 - RENAL FAILURE W/O CC/MCC,450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,MCALLEN,TX,Texas,South,West South Central,78503,TX - McAllen,12,35097.75,5081.66,3927.91
684 - RENAL FAILURE W/O CC/MCC,450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,AUSTIN,TX,Texas,South,West South Central,78704,TX - Austin,17,16821.35,3973.05,2562.29
684 - RENAL FAILURE W/O CC/MCC,450718,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,ROUND ROCK,TX,Texas,South,West South Central,78681,TX - Austin,13,20441.46,3985.0,2855.46
684 - RENAL FAILURE W/O CC/MCC,450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,DALLAS,TX,Texas,South,West South Central,75237,TX - Dallas,20,15793.35,4218.45,3207.65
684 - RENAL FAILURE W/O CC/MCC,450742,LAKE POINTE MEDICAL CENTER,6800 SCENIC DR,ROWLETT,TX,Texas,South,West South Central,75088,TX - Dallas,12,17840.41,3590.16,3121.16
684 - RENAL FAILURE W/O CC/MCC,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,DENTON,TX,Texas,South,West South Central,76201,TX - Dallas,13,15909.92,4911.23,2705.0
684 - RENAL FAILURE W/O CC/MCC,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,Texas,South,West South Central,75093,TX - Dallas,12,13307.08,4062.58,2482.25
684 - RENAL FAILURE W/O CC/MCC,450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,KINGWOOD,TX,Texas,South,West South Central,77325,TX - Houston,14,32733.28,4268.85,3264.5
684 - RENAL FAILURE W/O CC/MCC,450788,"CORPUS CHRISTI MEDICAL CENTER,THE",7101 S PADRE ISLAND DR,CORPUS CHRISTI,TX,Texas,South,West South Central,78412,TX - Corpus Christi,21,25756.52,4204.28,3297.04
684 - RENAL FAILURE W/O CC/MCC,450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,Texas,South,West South Central,75504,AR - Texarkana,18,19474.11,3716.27,2240.83
684 - RENAL FAILURE W/O CC/MCC,450844,METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,HOUSTON,TX,Texas,South,West South Central,77070,TX - Houston,11,22223.45,3939.54,3070.63
684 - RENAL FAILURE W/O CC/MCC,450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,Texas,South,West South Central,78539,TX - McAllen,11,12923.9,5436.0,4618.54
684 - RENAL FAILURE W/O CC/MCC,460001,UTAH VALLEY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,PROVO,UT,Utah,West,Mountain,84604,UT - Provo,11,11152.09,5152.54,2452.0
684 - RENAL FAILURE W/O CC/MCC,460004,MCKAY DEE HOSPITAL CENTER,4401 HARRISON BOULEVARD,OGDEN,UT,Utah,West,Mountain,84403,UT - Ogden,13,11724.15,4018.84,2983.76
684 - RENAL FAILURE W/O CC/MCC,460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,Utah,West,Mountain,84132,UT - Salt Lake City,12,11607.33,5667.33,4826.33
684 - RENAL FAILURE W/O CC/MCC,470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,BURLINGTON,VT,Vermont,Northeast,New England,5401,VT - Burlington,12,9844.41,6294.41,5822.75
684 - RENAL FAILURE W/O CC/MCC,490004,ROCKINGHAM MEMORIAL HOSPITAL,2010 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,Virginia,South,South Atlantic,22801,VA - Charlottesville,14,7348.0,4046.35,3004.35
684 - RENAL FAILURE W/O CC/MCC,490005,WINCHESTER MEDICAL CENTER INC,220 CAMPUS BLVD SUITE 210,WINCHESTER,VA,Virginia,South,South Atlantic,22601,VA - Winchester,34,6327.23,4043.76,2986.11
684 - RENAL FAILURE W/O CC/MCC,490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,NORFOLK,VA,Virginia,South,South Atlantic,23507,VA - Norfolk,13,14806.76,4767.76,3904.38
684 - RENAL FAILURE W/O CC/MCC,490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE,CHARLOTTESVILLE,VA,Virginia,South,South Atlantic,22908,VA - Charlottesville,22,14426.68,6841.04,5045.81
684 - RENAL FAILURE W/O CC/MCC,490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,FISHERSVILLE,VA,Virginia,South,South Atlantic,22939,VA - Charlottesville,11,6418.9,4624.45,2651.09
684 - RENAL FAILURE W/O CC/MCC,490019,CULPEPER REGIONAL HOSPITAL,501 SUNSET LANE,CULPEPER,VA,Virginia,South,South Atlantic,22701,VA - Charlottesville,15,9758.73,4068.4,3246.8
684 - RENAL FAILURE W/O CC/MCC,490020,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,VA,Virginia,South,South Atlantic,23860,VA - Richmond,12,27608.25,3804.16,3054.83
684 - RENAL FAILURE W/O CC/MCC,490021,"CENTRA  HEALTH, INC",1920 ATHERHOLT ROAD,LYNCHBURG,VA,Virginia,South,South Atlantic,24501,VA - Lynchburg,58,7724.94,3868.81,3075.77
684 - RENAL FAILURE W/O CC/MCC,490022,"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,Virginia,South,South Atlantic,22401,VA - Richmond,42,32261.07,6423.04,4940.3
684 - RENAL FAILURE W/O CC/MCC,490023,"THE FAUQUIER HOSPITAL, INC",500 HOSPITAL DRIVE,WARRENTON,VA,Virginia,South,South Atlantic,20186,VA - Arlington,15,11543.13,4666.6,2771.86
684 - RENAL FAILURE W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,"1906 BELLEVIEW AVENUE, SE",ROANOKE,VA,Virginia,South,South Atlantic,24014,VA - Roanoke,16,9618.12,4812.37,3431.5
684 - RENAL FAILURE W/O CC/MCC,490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,ALEXANDRIA,VA,Virginia,South,South Atlantic,22304,VA - Arlington,11,11476.27,4222.72,3202.36
684 - RENAL FAILURE W/O CC/MCC,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,Virginia,South,South Atlantic,24073,VA - Roanoke,14,9951.28,4107.42,2708.0
684 - RENAL FAILURE W/O CC/MCC,490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,VA,Virginia,South,South Atlantic,23502,VA - Norfolk,22,11927.22,3703.18,2743.5
684 - RENAL FAILURE W/O CC/MCC,490050,VIRGINIA HOSPITAL CENTER - ARLINGTON,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,VA,Virginia,South,South Atlantic,22205,VA - Arlington,23,9271.34,4084.13,3153.17
684 - RENAL FAILURE W/O CC/MCC,490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,Virginia,South,South Atlantic,24211,TN - Kingsport,16,13312.43,3526.75,2542.25
684 - RENAL FAILURE W/O CC/MCC,490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,VA,Virginia,South,South Atlantic,23454,VA - Norfolk,18,11852.33,3973.22,2334.66
684 - RENAL FAILURE W/O CC/MCC,490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,5801 BREMO RD,RICHMOND,VA,Virginia,South,South Atlantic,23226,VA - Richmond,15,12085.86,3796.26,2903.46
684 - RENAL FAILURE W/O CC/MCC,490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,Virginia,South,South Atlantic,22042,VA - Arlington,11,11410.63,4991.81,3965.63
684 - RENAL FAILURE W/O CC/MCC,490067,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,PETERSBURG,VA,Virginia,South,South Atlantic,23805,VA - Richmond,18,26075.94,4036.0,3159.11
684 - RENAL FAILURE W/O CC/MCC,490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL,8260 ATLEE ROAD,MECHANICSVILLE,VA,Virginia,South,South Atlantic,23116,VA - Richmond,22,13203.86,3918.4,2949.5
684 - RENAL FAILURE W/O CC/MCC,490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,DANVILLE,VA,Virginia,South,South Atlantic,24541,NC - Durham,27,10298.44,3829.96,3120.77
684 - RENAL FAILURE W/O CC/MCC,490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,Virginia,South,South Atlantic,22911,VA - Charlottesville,23,6701.43,4108.3,2335.21
684 - RENAL FAILURE W/O CC/MCC,490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,320 HOSPITAL DRIVE,MARTINSVILLE,VA,Virginia,South,South Atlantic,24115,NC - Durham,28,14675.17,3842.67,2708.17
684 - RENAL FAILURE W/O CC/MCC,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",800 OAK STREET,FARMVILLE,VA,Virginia,South,South Atlantic,23901,VA - Richmond,18,9003.83,3599.66,2909.66
684 - RENAL FAILURE W/O CC/MCC,490092,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,FRANKLIN,VA,Virginia,South,South Atlantic,23851,VA - Norfolk,11,24766.54,4215.0,3806.27
684 - RENAL FAILURE W/O CC/MCC,490112,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,RICHMOND,VA,Virginia,South,South Atlantic,23235,VA - Richmond,29,22508.75,3960.37,2592.86
684 - RENAL FAILURE W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,Virginia,South,South Atlantic,23229,VA - Richmond,25,25963.08,3930.16,2986.96
684 - RENAL FAILURE W/O CC/MCC,490120,CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BLVD NORTH,CHESAPEAKE,VA,Virginia,South,South Atlantic,23320,VA - Norfolk,13,9624.92,3833.3,2581.46
684 - RENAL FAILURE W/O CC/MCC,500001,NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,SEATTLE,WA,Washington,West,Pacific,98133,WA - Seattle,12,15859.83,4135.66,3200.33
684 - RENAL FAILURE W/O CC/MCC,500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,MOUNT VERNON,WA,Washington,West,Pacific,98274,WA - Everett,12,22665.75,4468.41,3630.08
684 - RENAL FAILURE W/O CC/MCC,500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,Washington,West,Pacific,98201,WA - Everett,22,13609.81,5097.09,3269.45
684 - RENAL FAILURE W/O CC/MCC,500021,SAINT CLARE HOSPITAL,11315 BRIDGEPORT WAY S W,LAKEWOOD,WA,Washington,West,Pacific,98499,WA - Tacoma,11,20943.27,4505.45,3688.0
684 - RENAL FAILURE W/O CC/MCC,500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,Washington,West,Pacific,98122,WA - Seattle,13,15415.0,4697.69,4090.61
684 - RENAL FAILURE W/O CC/MCC,500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,YAKIMA,WA,Washington,West,Pacific,98902,WA - Yakima,18,7926.33,4770.72,3310.11
684 - RENAL FAILURE W/O CC/MCC,500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,BREMERTON,WA,Washington,West,Pacific,98310,WA - Seattle,28,15967.28,4422.32,3353.03
684 - RENAL FAILURE W/O CC/MCC,500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,Washington,West,Pacific,98668,OR - Portland,30,14312.2,4967.33,3604.2
684 - RENAL FAILURE W/O CC/MCC,500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,Washington,West,Pacific,98104,WA - Seattle,11,9328.27,6291.54,5677.0
684 - RENAL FAILURE W/O CC/MCC,500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,Washington,West,Pacific,98372,WA - Tacoma,12,25455.41,4318.16,3657.83
684 - RENAL FAILURE W/O CC/MCC,500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,Washington,West,Pacific,98055,WA - Seattle,12,17605.41,5049.75,4111.75
684 - RENAL FAILURE W/O CC/MCC,500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,WA,Washington,West,Pacific,98405,WA - Tacoma,23,24886.56,4614.13,3877.69
684 - RENAL FAILURE W/O CC/MCC,500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,Washington,West,Pacific,98415,WA - Tacoma,11,17765.54,5037.54,4120.09
684 - RENAL FAILURE W/O CC/MCC,500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,Washington,West,Pacific,98003,WA - Seattle,18,19188.55,4600.27,3849.16
684 - RENAL FAILURE W/O CC/MCC,510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,West Virginia,South,South Atlantic,26506,WV - Morgantown,24,10330.62,5292.87,4449.2
684 - RENAL FAILURE W/O CC/MCC,510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,West Virginia,South,South Atlantic,26330,WV - Morgantown,13,8550.92,3835.76,3318.23
684 - RENAL FAILURE W/O CC/MCC,510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,West Virginia,South,South Atlantic,25701,WV - Huntington,37,9413.64,3989.24,3056.24
684 - RENAL FAILURE W/O CC/MCC,510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,West Virginia,South,South Atlantic,25301,WV - Charleston,23,11759.0,4207.04,3523.56
684 - RENAL FAILURE W/O CC/MCC,510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,West Virginia,South,South Atlantic,24740,VA - Roanoke,13,7170.0,3551.53,2536.07
