row_id,order_priority,discount,unit_price,shipping_cost,customer_id,ship_mode,customer_segment,product_category,product_subcategory,product_container,product_base_margin,state_or_province,order_date,profit,quantity_ordered_new,sales,order_id
24881,High,0.05,55.99,5,624,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,0.8,Vermont,2023-07-30,-281.17584,2,99.36,91433
24882,Medium,0.09,2.89,0.5,669,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.38,Iowa,2023-07-18,40.4823,22,58.67,88475
24883,Medium,0.02,48.91,5.81,669,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.38,Iowa,2023-07-18,32.86,2,101.06,88475
24887,Critical,0.06,40.99,17.48,1976,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.36,Michigan,2023-07-21,214.23,14,585.08,89041
24890,High,0.06,8.33,1.99,2361,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,0.52,Florida,2023-06-25,-344.82,1,8.49,88266
24894,Medium,0.07,60.98,49,1771,Regular Air,Home Office,Office Supplies,Appliances,Large Box,0.59,Illinois,2023-07-04,-807.89,7,410.17,89106
24899,High,0.1,24.92,12.98,2502,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Indiana,2023-07-17,-45.816,3,70.82,91310
24901,High,0,12.28,6.35,2502,Express Air,Home Office,Office Supplies,Paper,Small Box,0.38,Indiana,2023-07-17,30.63,7,90.44,91310
24908,High,0.01,12.28,6.47,3008,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.38,Minnesota,2023-10-09,47.61,12,160.66,89415
24911,Medium,0.1,9.38,4.93,3400,Express Air,Small Business,Furniture,Office Furnishings,Small Box,0.57,West Virginia,2023-08-02,-24.7104,15,135.78,87537
24926,Critical,0.09,517.48,16.63,1020,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Box,0.59,Kansas,2023-07-05,909.36,5,2354.54,88632
24935,Not Specified,0.1,7.37,5.53,1984,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.69,South Carolina,2023-09-13,290.202,38,269.33,91258
24937,Critical,0.04,9.78,1.99,1473,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,0.43,Ohio,2023-05-21,61.2927,9,88.83,87076
24939,High,0.03,3.69,2.5,1259,Express Air,Home Office,Office Supplies,Envelopes,Small Box,0.39,Kentucky,2023-08-18,-2196.684,9,38.65,86534
24941,Medium,0,13.43,5.5,1697,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.57,Arkansas,2023-05-16,-253.778,9,129.54,86338
24951,Low,0.1,5.68,3.6,1607,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.56,New York,2023-06-06,-33.2956,21,118.35,87995
24952,Low,0.06,3.74,0.94,2334,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,0.83,Wisconsin,2023-09-30,-7.685,12,44.75,89610
24953,High,0.06,350.98,30,915,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.61,Texas,2023-05-04,-489.4156,1,346.52,86356
24954,Not Specified,0.04,60.97,4.5,2395,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.56,Georgia,2023-07-21,79.4232,15,904.31,86952
24971,High,0,195.99,8.99,1919,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.6,Arkansas,2023-06-24,114.882,5,882.93,85896
24974,Critical,0.03,30.98,8.99,1527,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,0.58,Alabama,2023-05-09,0.51,5,162.39,86813
24975,Critical,0.01,525.98,19.99,1528,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,North Carolina,2023-05-09,-161.924,9,4920.81,86813
24981,Not Specified,0,5.98,1.49,903,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Massachusetts,2023-07-10,80.6748,18,116.92,90806
24995,Low,0.02,3.8,1.49,2935,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Massachusetts,2023-09-08,7.31,5,20.46,87617
25005,Not Specified,0,442.14,14.7,1279,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,0.56,Indiana,2023-07-03,501.51,5,2343.34,90115
25006,High,0.05,85.99,0.99,1459,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,0.55,South Carolina,2023-08-03,36.216,4,291.64,86734
25011,Medium,0.02,5.53,6.98,1593,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Oklahoma,2023-08-02,-77.82372,8,48.81,86668
25013,Medium,0.03,19.04,6.38,1590,Express Air,Corporate,Furniture,Office Furnishings,Small Box,0.56,Ohio,2023-08-02,83.7936,7,144.03,86668
25027,Medium,0.05,35.89,14.72,1018,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,0.4,North Carolina,2023-08-06,22.866,19,680.39,88391
25028,Medium,0,11.48,5.43,1018,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,North Carolina,2023-08-06,115.728,6,75.52,88391
25051,Medium,0.07,42.98,4.62,2951,Express Air,Corporate,Office Supplies,Appliances,Small Box,0.56,Kansas,2023-06-15,565.386,19,819.4,91397
25052,Medium,0.03,89.99,42,2951,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.66,Kansas,2023-06-15,-230.9528,19,1809.75,91397
25054,Not Specified,0,5.77,4.97,1765,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Missouri,2023-09-01,3.5581,8,52.43,89777
25055,Not Specified,0,2.78,1.49,653,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.36,California,2023-08-14,20.6448,9,29.92,91213
25059,Critical,0.06,161.55,19.99,674,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.66,Missouri,2023-05-02,-7.58,3,485.01,88174
25060,Not Specified,0.05,120.98,9.07,3124,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Illinois,2023-09-27,881.0472,11,1276.88,87286
25066,Low,0.02,284.98,69.55,1672,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,Virginia,2023-10-05,15.528,3,926.3,86723
25067,Low,0.08,55.48,14.3,1672,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Virginia,2023-10-05,-225.5638,17,942.53,86723
25078,High,0.01,23.99,6.3,1713,Regular Air,Corporate,Technology,Office Machines,Medium Box,0.38,Georgia,2023-09-26,-6.202,11,284.39,87748
25092,Medium,0.08,2.88,0.5,1304,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.39,Utah,2023-08-21,6.0306,3,8.74,87004
25093,Medium,0,170.98,35.89,970,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,0.66,Virginia,2023-08-18,-102.662,8,1452.18,86173
25095,Critical,0,4.37,5.15,2570,Regular Air,Consumer,Office Supplies,Appliances,Small Box,0.59,California,2023-08-23,-150.2604,19,87.85,90327
25096,Critical,0.01,500.98,56,2570,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,California,2023-08-23,4899.1288,14,7429.63,90327
25097,Critical,0.02,12.58,5.16,2570,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.43,California,2023-08-23,44.712,18,224.29,90327
25098,Critical,0.1,7.7,3.68,2570,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,0.52,California,2023-08-23,-22.626,7,51.2,90327
25111,Not Specified,0.06,7.99,5.03,326,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,0.6,Illinois,2023-10-07,-29.172,4,28.46,90973
25117,Low,0.06,119.99,14,754,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,0.36,Arizona,2023-08-10,-207.679788,2,243.86,90439
25121,High,0.03,28.53,1.49,234,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Iowa,2023-07-25,136.3371,7,197.59,90238
25122,High,0.01,15.28,1.99,234,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,0.42,Iowa,2023-07-25,-12.46,2,33.04,90238
25126,Low,0.04,100.98,7.18,2423,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,0.4,Texas,2023-05-21,269.94,4,414.91,89054
25129,Critical,0.02,417.4,75.23,1416,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.79,Indiana,2023-09-03,-634.8654,1,471.21,90538
25158,Critical,0,161.55,19.99,197,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.66,Kansas,2023-07-31,1167.158,19,3108.98,88921
25179,Low,0.05,7.59,4,1151,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,0.42,Massachusetts,2023-10-07,6.0927,1,8.83,91344
25183,Not Specified,0.01,18.97,9.03,2287,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,South Carolina,2023-07-23,-12.0267,8,164.67,90146
25184,Not Specified,0.03,12.28,4.86,2287,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.38,South Carolina,2023-07-23,122.508,6,72.74,90146
25185,Not Specified,0.05,34.99,7.73,2287,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Box,0.59,South Carolina,2023-07-23,-12.0267,12,418.75,90146
25228,Medium,0.09,20.89,11.52,2066,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.83,North Carolina,2023-07-24,-133.546,7,146.5,85833
25239,Not Specified,0.06,355.98,58.92,3067,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.64,Ohio,2023-06-30,1660.92,14,5086.08,91376
25241,Critical,0.06,2.08,5.33,2338,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,0.43,Maryland,2023-05-13,-82.5592,4,9.23,91480
25251,Not Specified,0.03,5.78,5.37,2006,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Colorado,2023-07-03,-63.35,15,88.22,88798
25264,Low,0.01,5.94,9.92,241,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Colorado,2023-09-23,-256.519,13,79.93,90480
25265,Low,0.02,125.99,3,241,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.59,Colorado,2023-09-23,398.358,8,873.18,90480
25271,High,0.04,9.11,2.15,2420,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.4,Virginia,2023-09-03,-23.072,11,100.87,86752
25279,High,0.04,9.06,9.86,1085,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.4,New York,2023-08-22,-53.25,3,30.87,86123
25280,High,0.04,14.27,7.27,1086,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,New York,2023-08-22,2.125,3,45.24,86123
25282,Medium,0.03,85.99,0.99,3003,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,0.55,Idaho,2023-07-03,1037.1045,20,1503.05,91586
25291,High,0.06,218.75,69.64,754,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.77,Arizona,2023-10-02,-453.2,4,905.4,90437
25304,Not Specified,0.06,2.28,5.2,2443,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.41,Florida,2023-09-29,-2002.6314,13,30.47,89301
25330,Medium,0.05,6.48,8.19,3324,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.37,Arizona,2023-06-12,-164.18,9,58.5,90985
25338,Critical,0.04,5.98,0.96,2353,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.6,Maryland,2023-08-27,52.6976,22,131.79,86164
25339,Critical,0.01,20.99,0.99,2353,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,0.57,Maryland,2023-08-27,-78.19416,2,35.33,86164
25351,Not Specified,0.05,10.98,4.8,428,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,0.36,Nevada,2023-07-01,90.62,22,243.11,88480
25352,High,0.08,120.97,26.3,3125,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.38,Illinois,2023-05-05,-233.840688,2,233.58,87285
25354,High,0.04,29.14,4.86,62,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.38,Texas,2023-10-10,349.4091,17,506.39,87408
25356,Not Specified,0.05,7.64,5.83,911,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.36,West Virginia,2023-05-31,-21.018,2,16.6,90185
25357,Not Specified,0.04,218.75,69.64,911,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.72,West Virginia,2023-05-31,-655.529875,10,2285.41,90185
25381,Low,0.1,4.24,5.41,2066,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,North Carolina,2023-08-17,-61.6,8,34.16,85835
25409,High,0.03,124.49,51.94,1554,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,0.63,Mississippi,2023-06-13,-4.018,7,894.88,87487
25417,Medium,0,47.9,5.86,1991,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Utah,2023-06-22,638.3811,18,925.19,90002
25440,Low,0.1,6.3,0.5,2254,Regular Air,Corporate,Office Supplies,Labels,Small Box,0.39,Kentucky,2023-05-27,-464.282,12,68.72,89278
25449,Medium,0.02,34.98,7.53,392,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,0.76,Missouri,2023-07-03,-159.68,1,37.16,86383
25450,Medium,0.01,19.99,11.17,392,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,0.6,Missouri,2023-07-03,27.91,2,43.65,86383
25452,Critical,0.1,20.27,3.99,2620,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.57,Tennessee,2023-07-21,381.618,13,257.92,88017
25456,Medium,0.06,28.53,1.49,2330,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Iowa,2023-07-22,74.6385,5,134.09,90964
25460,Low,0.07,6.48,9.54,2547,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Virginia,2023-08-17,2.232,1,10.86,87916
25463,Medium,0,175.99,4.99,2521,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.59,Texas,2023-06-18,1656.6555,15,2400.95,87032
25467,Medium,0.05,363.25,19.99,1142,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.57,Texas,2023-05-04,1766.7795,7,2560.55,86573
25473,Not Specified,0.08,315.98,19.99,3120,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Louisiana,2023-10-12,44.52,9,2642.48,90160
25478,Not Specified,0.1,3.25,49,2617,Regular Air,Corporate,Office Supplies,Appliances,Large Box,0.56,South Dakota,2023-10-25,-286.245,6,40.69,91496
25480,Critical,0.08,14.81,13.32,697,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.43,Indiana,2023-06-07,-131.6172,20,292.18,89849
25489,Not Specified,0.04,35.44,5.09,3078,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.38,Ohio,2023-10-09,118.6317,5,171.93,88240
25490,Not Specified,0.08,3.98,0.7,3078,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,Ohio,2023-10-09,23.304,9,35.19,88240
25498,High,0.06,13.99,7.51,1778,Regular Air,Consumer,Technology,Office Machines,Medium Box,0.39,Indiana,2023-09-07,6.48324,21,287.99,89943
25499,High,0.06,15.04,1.97,1778,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.39,Indiana,2023-09-07,2.332,3,46.86,89943
25500,Medium,0.07,5.81,8.49,233,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Illinois,2023-06-20,-243.2365,10,58.8,90237
25501,Medium,0.04,9.65,6.22,233,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,0.55,Illinois,2023-06-20,-53.62,12,120.47,90237
25507,Not Specified,0.03,14.2,5.3,871,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,0.46,Nevada,2023-07-13,21.5556,2,31.24,90577
25531,Low,0,78.65,13.99,1940,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,0.52,Utah,2023-08-17,386.0067,7,559.43,88871
25532,Low,0.08,122.99,70.2,1940,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,Utah,2023-08-17,-1867.97,10,1216.52,88871
25535,High,0.02,15.22,9.73,2457,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Minnesota,2023-05-22,-21.63242,9,140.7,89218
25536,High,0.07,179.99,19.99,2456,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,0.48,Alabama,2023-05-22,733.2822,7,1188.63,89218
25537,High,0.02,92.23,39.61,2456,Express Air,Home Office,Furniture,Office Furnishings,Medium Box,0.67,Alabama,2023-05-22,-905.9904,11,1009.93,89218
25539,Critical,0.03,14.2,5.3,619,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,0.46,Michigan,2023-05-07,107.02,14,205.98,88196
25544,Not Specified,0.07,8.95,2.01,1482,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.39,Michigan,2023-07-25,53.0679,9,76.91,91362
25557,Critical,0.02,120.98,58.64,2020,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,0.75,Pennsylvania,2023-06-13,-1330.5,11,1370.99,86933
25582,Low,0.07,154.13,69,145,Express Air,Home Office,Furniture,Tables,Large Box,0.68,Pennsylvania,2023-07-14,-634.7341,3,453.62,91089
25594,Low,0.05,100.97,7.18,2638,Express Air,Consumer,Technology,Computer Peripherals,Small Box,0.46,Idaho,2023-10-06,881.4681,13,1277.49,90951
25599,Not Specified,0,8.33,1.99,2877,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,0.52,Ohio,2023-06-30,74.1819,12,107.51,91492
25605,High,0.04,39.48,1.99,3222,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,0.54,Florida,2023-07-17,-1535.4864,8,332.16,90814
25606,High,0,8.12,2.83,3222,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,0.77,Florida,2023-07-17,-159.32,17,147.62,90814
25608,High,0.06,19.98,10.49,1764,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.49,Florida,2023-06-29,514.1772,5,103.37,89776
25609,High,0.08,1.76,4.86,1764,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.41,Florida,2023-06-29,235.656,23,40.22,89776
25613,High,0.03,2.61,0.5,3339,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.39,Florida,2023-10-12,4.0443,7,19.02,85981
25614,High,0.01,11.66,7.95,3339,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,0.58,Florida,2023-10-12,-10.3684,16,193.87,85981
25624,Critical,0.09,28.48,1.99,288,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,0.4,Kansas,2023-05-16,132.687,7,192.3,89762
25625,Critical,0.08,65.99,4.99,288,Express Air,Small Business,Technology,Telephones and Communication,Small Box,0.58,Kansas,2023-05-16,496.89,14,748.1,89762
25628,Medium,0.09,6.28,5.41,2500,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,0.53,Illinois,2023-06-02,-32.0268,14,88.85,88320
25631,Medium,0.02,8.34,2.64,1226,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.59,Rhode Island,2023-08-26,6.79,8,66.74,90800
25632,Medium,0.09,130.98,30,1227,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.78,Vermont,2023-08-26,-421.76,10,1282.67,90800
25649,Low,0.07,4.97,5.71,2684,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,0.54,Florida,2023-08-08,-180.152,5,26.66,89148
25650,Low,0.09,2.62,0.8,2684,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.39,Florida,2023-08-08,8.388,12,29.55,89148
25651,Low,0.03,65.99,8.8,2684,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.58,Florida,2023-08-08,9.9399,21,1237.4,89148
25662,Not Specified,0.05,4.98,4.62,2653,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.64,Kansas,2023-06-22,-98.35,7,34.32,89360
25663,Not Specified,0.02,34.23,5.02,2653,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.55,Kansas,2023-06-22,270.7905,11,392.45,89360
25664,Low,0.08,6.48,6.81,3006,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.36,Idaho,2023-06-10,-49.1868,14,92.29,91388
25665,Low,0.09,20.98,53.03,3006,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,0.78,Idaho,2023-06-10,-152.7448,3,82.29,91388
25676,High,0.05,35.51,6.31,918,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,0.58,California,2023-08-10,6.11,2,73.1,90492
25677,High,0.1,8.34,2.64,919,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.59,California,2023-08-10,-6.34,6,47.95,90492
25678,High,0.03,8.04,8.94,920,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.4,California,2023-08-10,-160.2755,9,76.77,90492
25683,Critical,0.08,7.28,11.15,3169,Express Air,Small Business,Office Supplies,Paper,Small Box,0.37,Florida,2023-08-11,-44.415,1,14.66,86490
25690,High,0,48.91,35,1689,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,0.83,Indiana,2023-07-22,-628.38,10,514.79,91077
25709,Low,0.06,20.99,0.99,2958,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,0.37,Wisconsin,2023-07-21,224.9607,18,326.03,90265
25718,High,0.03,4.06,6.89,2886,Regular Air,Consumer,Office Supplies,Appliances,Small Box,0.6,Ohio,2023-06-20,-185.17,9,38.89,87630
25719,High,0.01,3.75,0.5,2886,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.37,Ohio,2023-06-20,31.1328,12,45.12,87630
25720,High,0.02,10.68,13.04,2886,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,0.6,Ohio,2023-06-20,-231.05,8,90.45,87630
25724,Medium,0.07,2.89,0.5,2873,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.38,Florida,2023-05-22,441.594,12,33.02,89872
25725,Medium,0,217.85,29.1,2873,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.68,Florida,2023-05-22,394.17,10,2273.1,89872
